"Dept.Code","Department.Name","Program.Code","Program.Name","Fund.Code","Fund.Name","Account.Code","Account.Name","Fiscal.Year","Revenue.Amount"
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","4597","Service To Harbor","OTHERSPF62991004597","2014_15_actuals",336109
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","4652","Transit Shelter Income","OTHERSPF62991004652","2014_15_actuals",2574493
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","4801","Parking Fines","OTHERSPF62991004801","2014_15_actuals",152292373
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","4802","Municipal Court Fines","OTHERSPF62991004802","2014_15_actuals",2555801
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","4903","Interest Income-Other","OTHERSPF62991004903","2014_15_actuals",1599276
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","4932","Los Angeles Mall Rental Income","OTHERSPF62991004932","2014_15_actuals",525228
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","5121","Damage Claims & Settlements","OTHERSPF62991005121","2014_15_actuals",12895344
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","5124","Tobacco Settlement","OTHERSPF62991005124","2014_15_actuals",9020828
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","5161","Reimbursement Of Expenditures","OTHERSPF62991005161","2014_15_actuals",6351
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","5188","Miscellaneous Revenue-Others","OTHERSPF62991005188","2014_15_actuals",2530726
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","5361","Related Cost Reimb-Others","OTHERSPF62991005361","2014_15_actuals",889369
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","5370","Cost Reimbursement From Library","OTHERSPF62991005370","2014_15_actuals",35816389
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","5371","Cost Reimbursement From Rec & Parks","OTHERSPF62991005371","2014_15_actuals",33802548
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","5425","Disaster Cost Reimb Federal Gv","OTHERSPF62991005425","2014_15_actuals",488746
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","5426","Disaster Cost Reimb State Govt","OTHERSPF62991005426","2014_15_actuals",249426
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","5611","Interfd Oper Trans-Power","OTHERSPF62991005611","2014_15_actuals",265586000
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","5613","Interfd Oper Trans-Reserve","OTHERSPF62991005613","2014_15_actuals",117546306
"OTHERSPF","Other Special Purpose Funds","100","Non-Departmental General - Default Program","General Fund","5617","Interfd Oper Trans Sp Pkg Rev","OTHERSPF62991005617","2014_15_actuals",30635342
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5104","Contribution Fr La Marathon","1.01E+12","2015_16_adopted",365000
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5317","Seismic Bond Fund","1.01E+12","2015_16_adopted",30000
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5319","Reimb Prop F Animal Bond Fund","1.01E+12","2015_16_adopted",3832
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5320","Reimb Prop F Fire Bond Fund","1.01E+12","2015_16_adopted",3832
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5321","Reimb Prop Q Police/Fire Fund","1.01E+12","2015_16_adopted",6814
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5322","Proposition K Funds","1.01E+12","2015_16_adopted",97000
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5328","Sewer Cons & Main Related Cost","1.01E+12","2015_16_adopted",154132
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5329","Rent Control Related Cost","1.01E+12","2015_16_adopted",19320
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5340","Prop C Antigridlock Rel Cost","1.01E+12","2015_16_adopted",22336
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5341","Home Invest Prtnrship Rel Cost","1.01E+12","2015_16_adopted",8482
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5345","Sanit Equip Chg Acq Fd Rel Cost","1.01E+12","2015_16_adopted",32217
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5351","Code Enforcement Rel Cost","1.01E+12","2015_16_adopted",51526
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5357","Citywide Recycling Rel Cost","1.01E+12","2015_16_adopted",21730
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","1.01E+12","2015_16_adopted",120314
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5361","Related Cost Reimb-Others","1.01E+12","2015_16_adopted",44952
"10","City Administrative Officer","100","Budget Formulation and Control","General Fund","5370","Cost Reimbursement From Library","1.01E+12","2015_16_adopted",25000
"10","City Administrative Officer","100","Risk Management","General Fund","4651","Miscellaneous Service Charges","1.01E+12","2015_16_adopted",84000
"10","City Administrative Officer","100","Risk Management","General Fund","5328","Sewer Cons & Main Related Cost","1.01E+12","2015_16_adopted",201285
"10","City Administrative Officer","100","Office of Public Accountability","General Fund","4596","Service To Water & Power","1.01E+12","2015_16_adopted",3194623
"10","City Administrative Officer","100","Proprietary Analysis","General Fund","4595","Service To Airports","1.01E+12","2015_16_adopted",418989
"10","City Administrative Officer","100","Proprietary Analysis","General Fund","4596","Service To Water & Power","1.01E+12","2015_16_adopted",204189
"10","City Administrative Officer","100","Proprietary Analysis","General Fund","4597","Service To Harbor","1.01E+12","2015_16_adopted",282489
"12","City Attorney","100","Criminal and Special Litigation","General Fund","3291","Tobacco Retailer Permits","1.21E+12","2015_16_adopted",1560000
"12","City Attorney","100","Criminal and Special Litigation","General Fund","4815","Fines And Penalties-Others","1.21E+12","2015_16_adopted",5000
"12","City Attorney","100","Criminal and Special Litigation","General Fund","4831","Forfeitures & Penalties","1.21E+12","2015_16_adopted",20000
"12","City Attorney","100","Criminal and Special Litigation","General Fund","5121","Damage Claims & Settlements","1.21E+12","2015_16_adopted",150000
"12","City Attorney","100","Criminal and Special Litigation","General Fund","5301","Reimb From Other Funds","1.21E+12","2015_16_adopted",2177831
"12","City Attorney","100","Criminal and Special Litigation","General Fund","5331","Reimb Of Related Cost-Pr Yr","1.21E+12","2015_16_adopted",235690
"12","City Attorney","100","Criminal and Special Litigation","General Fund","5334","Community Dev Tr Related Cost","1.21E+12","2015_16_adopted",368077
"12","City Attorney","100","Criminal and Special Litigation","General Fund","5361","Related Cost Reimb-Others","1.21E+12","2015_16_adopted",3333204
"12","City Attorney","100","Civil Liability Management","General Fund","4651","Miscellaneous Service Charges","1.21E+12","2015_16_adopted",50000
"12","City Attorney","100","Civil Liability Management","General Fund","5122","Attorney Fees","1.21E+12","2015_16_adopted",275000
"12","City Attorney","100","Civil Liability Management","General Fund","5125","City Atty Subrogation Revenue","1.21E+12","2015_16_adopted",NA
"12","City Attorney","100","Civil Liability Management","General Fund","5161","Reimbursement Of Expenditures","1.21E+12","2015_16_adopted",75000
"12","City Attorney","100","Civil Liability Management","General Fund","5328","Sewer Cons & Main Related Cost","1.21E+12","2015_16_adopted",53877
"12","City Attorney","100","Civil Liability Management","General Fund","5331","Reimb Of Related Cost-Pr Yr","1.21E+12","2015_16_adopted",70572
"12","City Attorney","100","Civil Liability Management","General Fund","5339","Telecom Liq Damages Rel Cost","1.21E+12","2015_16_adopted",10115
"12","City Attorney","100","Civil Liability Management","General Fund","5345","Sanit Equip Chg Acq Fd Rel Cost","1.21E+12","2015_16_adopted",148726
"12","City Attorney","100","Municipal Law","General Fund","4351","Ca Serv Rendered To Hsg Autho","1.21E+12","2015_16_adopted",1275463
"12","City Attorney","100","Municipal Law","General Fund","4599","Service To Pensions","1.21E+12","2015_16_adopted",673305
"12","City Attorney","100","Municipal Law","General Fund","4600","Service To Lacers","1.21E+12","2015_16_adopted",642634
"12","City Attorney","100","Municipal Law","General Fund","4651","Miscellaneous Service Charges","1.21E+12","2015_16_adopted",50000
"12","City Attorney","100","Municipal Law","General Fund","5121","Damage Claims & Settlements","1.21E+12","2015_16_adopted",137500
"12","City Attorney","100","Municipal Law","General Fund","5328","Sewer Cons & Main Related Cost","1.21E+12","2015_16_adopted",269386
"12","City Attorney","100","Municipal Law","General Fund","5329","Rent Control Related Cost","1.21E+12","2015_16_adopted",184656
"12","City Attorney","100","Municipal Law","General Fund","5331","Reimb Of Related Cost-Pr Yr","1.21E+12","2015_16_adopted",164446
"12","City Attorney","100","Municipal Law","General Fund","5339","Telecom Liq Damages Rel Cost","1.21E+12","2015_16_adopted",82043
"12","City Attorney","100","Municipal Law","General Fund","5340","Prop C Antigridlock Rel Cost","1.21E+12","2015_16_adopted",59918
"12","City Attorney","100","Municipal Law","General Fund","5341","Home Invest Prtnrship Rel Cost","1.21E+12","2015_16_adopted",114863
"12","City Attorney","100","Municipal Law","General Fund","5345","Sanit Equip Chg Acq Fd Rel Cost","1.21E+12","2015_16_adopted",99152
"12","City Attorney","100","Municipal Law","General Fund","5351","Code Enforcement Rel Cost","1.21E+12","2015_16_adopted",184656
"12","City Attorney","100","Municipal Law","General Fund","5355","Work Invest Act Rel Cost","1.21E+12","2015_16_adopted",147198
"12","City Attorney","100","Municipal Law","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","1.21E+12","2015_16_adopted",241768
"12","City Attorney","100","Municipal Law","General Fund","5361","Related Cost Reimb-Others","1.21E+12","2015_16_adopted",293852
"12","City Attorney","100","Proprietary and Outside Counsel","General Fund","4595","Service To Airports","1.21E+12","2015_16_adopted",6277662
"12","City Attorney","100","Proprietary and Outside Counsel","General Fund","4596","Service To Water & Power","1.21E+12","2015_16_adopted",9760170
"12","City Attorney","100","Proprietary and Outside Counsel","General Fund","4597","Service To Harbor","1.21E+12","2015_16_adopted",3474159
"12","City Attorney","100","Proprietary and Outside Counsel","General Fund","5328","Sewer Cons & Main Related Cost","1.21E+12","2015_16_adopted",13132
"12","City Attorney","100","Proprietary and Outside Counsel","General Fund","5331","Reimb Of Related Cost-Pr Yr","1.21E+12","2015_16_adopted",6603
"12","City Attorney","100","Proprietary and Outside Counsel","General Fund","5339","Telecom Liq Damages Rel Cost","1.21E+12","2015_16_adopted",11239
"12","City Attorney","100","General Administration and Support","General Fund","4595","Service To Airports","1.21E+12","2015_16_adopted",49847
"12","City Attorney","100","General Administration and Support","General Fund","4596","Service To Water & Power","1.21E+12","2015_16_adopted",49847
"12","City Attorney","100","General Administration and Support","General Fund","4597","Service To Harbor","1.21E+12","2015_16_adopted",49847
