Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Source Fund Code,Source Fund Name,Account Code,Account Name,2020-21 Adopted Budget,2021-22 Proposed Budget,2021-22 Adopted
40,General Services,40LVL5,General Services,4011,Supply Management,100,51Q,Measure R Local Return Fund (Sch. 49),POSSG,Civilian Regular Authority Positions,2.47,2.47,2.47
40,General Services,40LVL5,General Services,4011,Supply Management,100,59C,Measure M Local Return Fund (Sch. 52),POSSG,Civilian Regular Authority Positions,1.43,1.43,1.43
40,General Services,40LVL5,General Services,4011,Supply Management,100,760,Sewer Operations & Maintenance Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,35.17,30.17,30.17
40,General Services,40LVL5,General Services,4011,Supply Management,100,760,Sewer Operations & Maintenance Fund (Sch. 14),RESSG,Civilian Resolution Authority Positions,,,2
40,General Services,40LVL5,General Services,4012,Mail Services,100,100,General Fund,POSSG,Civilian Regular Authority Positions,17.5,17.5,17.5
40,General Services,40LVL5,General Services,4012,Mail Services,100,760,Sewer Operations & Maintenance Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,2.5,0.5,0.5
40,General Services,40LVL5,General Services,4014,Integrated Asset Services,100,100,General Fund,POSSG,Civilian Regular Authority Positions,3,3,3
40,General Services,40LVL5,General Services,4050,General Administration and Support,100,100,General Fund,POSPR,Printing Positions,3,3,3
40,General Services,40LVL5,General Services,4050,General Administration and Support,100,100,General Fund,POSSG,Civilian Regular Authority Positions,52.5,51.5,51.5
40,General Services,40LVL5,General Services,4050,General Administration and Support,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,,,0
40,General Services,40LVL5,General Services,4050,General Administration and Support,100,760,Sewer Operations & Maintenance Fund (Sch. 14),POSSG,Civilian Regular Authority Positions,0.5,0.5,0.5
43,Housing,43LVL5,Housing,4301,Development and Finance,100,100,General Fund,POSAN,As Needed Positions,5,5,5
43,Housing,43LVL5,Housing,4301,Development and Finance,100,100,General Fund,POSCOMM,Commissioner Positions,14,14,14
43,Housing,43LVL5,Housing,4301,Development and Finance,100,100,General Fund,POSSG,Civilian Regular Authority Positions,2.34,2.17,2.1688
43,Housing,43LVL5,Housing,4301,Development and Finance,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,14.21,11.21,11.2052
43,Housing,43LVL5,Housing,4301,Development and Finance,100,240,Housing Production Revolving Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,2.05,1.62,1.6235
43,Housing,43LVL5,Housing,4301,Development and Finance,100,240,Housing Production Revolving Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,0.04,0.04,0.0359
43,Housing,43LVL5,Housing,4301,Development and Finance,100,424,Community Development Trust Fund (Sch. 8),POSSG,Civilian Regular Authority Positions,8.33,8.09,8.0903
43,Housing,43LVL5,Housing,4301,Development and Finance,100,424,Community Development Trust Fund (Sch. 8),RESSG,Civilian Resolution Authority Positions,2.35,2.14,2.1378
43,Housing,43LVL5,Housing,4301,Development and Finance,100,44G,Affordable Housing Trust Fund (Sch. 6),POSSG,Civilian Regular Authority Positions,1.09,1.07,1.0721
43,Housing,43LVL5,Housing,4301,Development and Finance,100,44G,Affordable Housing Trust Fund (Sch. 6),RESSG,Civilian Resolution Authority Positions,0.07,0.06,0.0615
43,Housing,43LVL5,Housing,4301,Development and Finance,100,55J,Low and Moderate Income Housing Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,1.64,0.77,0.7679
43,Housing,43LVL5,Housing,4301,Development and Finance,100,55J,Low and Moderate Income Housing Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,0.04,0.05,0.0455
43,Housing,43LVL5,Housing,4301,Development and Finance,100,561,HOME Investment Partnership Program Fund (Sch. 9),POSSG,Civilian Regular Authority Positions,20.21,17.26,17.2554
43,Housing,43LVL5,Housing,4301,Development and Finance,100,561,HOME Investment Partnership Program Fund (Sch. 9),RESSG,Civilian Resolution Authority Positions,1.86,2.28,2.2814
43,Housing,43LVL5,Housing,4301,Development and Finance,100,59T,Housing Impact Trust Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,,0.85,0.85
43,Housing,43LVL5,Housing,4301,Development and Finance,100,59T,Housing Impact Trust Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,0.01,0.01,0.0064
43,Housing,43LVL5,Housing,4301,Development and Finance,100,815,Municipal Housing Finance Fund (Sch. 48),POSSG,Civilian Regular Authority Positions,14.34,13.17,13.172
43,Housing,43LVL5,Housing,4301,Development and Finance,100,815,Municipal Housing Finance Fund (Sch. 48),RESSG,Civilian Resolution Authority Positions,12.42,12.23,12.2263
43,Housing,43LVL5,Housing,4302,Asset Management,100,100,General Fund,POSSG,Civilian Regular Authority Positions,10.92,10.36,10.3623
43,Housing,43LVL5,Housing,4302,Asset Management,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,1,1,1
43,Housing,43LVL5,Housing,4302,Asset Management,100,424,Community Development Trust Fund (Sch. 8),POSSG,Civilian Regular Authority Positions,0.97,0.97,0.97
43,Housing,43LVL5,Housing,4302,Asset Management,100,424,Community Development Trust Fund (Sch. 8),RESSG,Civilian Resolution Authority Positions,1.55,0.77,0.7732
43,Housing,43LVL5,Housing,4302,Asset Management,100,44G,Affordable Housing Trust Fund (Sch. 6),POSSG,Civilian Regular Authority Positions,1.72,1.65,1.6536
43,Housing,43LVL5,Housing,4302,Asset Management,100,44G,Affordable Housing Trust Fund (Sch. 6),RESSG,Civilian Resolution Authority Positions,0.53,0.27,0.2656
43,Housing,43LVL5,Housing,4302,Asset Management,100,55J,Low and Moderate Income Housing Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,9.2,8.89,8.8876
43,Housing,43LVL5,Housing,4302,Asset Management,100,55J,Low and Moderate Income Housing Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,3.5,2.28,2.2774
43,Housing,43LVL5,Housing,4302,Asset Management,100,561,HOME Investment Partnership Program Fund (Sch. 9),POSSG,Civilian Regular Authority Positions,2.55,2.55,2.55
43,Housing,43LVL5,Housing,4302,Asset Management,100,561,HOME Investment Partnership Program Fund (Sch. 9),RESSG,Civilian Resolution Authority Positions,2.91,2.48,2.4824
43,Housing,43LVL5,Housing,4302,Asset Management,100,815,Municipal Housing Finance Fund (Sch. 48),POSSG,Civilian Regular Authority Positions,1.64,1.58,1.5765
43,Housing,43LVL5,Housing,4302,Asset Management,100,815,Municipal Housing Finance Fund (Sch. 48),RESSG,Civilian Resolution Authority Positions,0.51,1.2,1.2014
43,Housing,43LVL5,Housing,4304,Consolidated Planning,100,424,Community Development Trust Fund (Sch. 8),POSSG,Civilian Regular Authority Positions,22,,0
43,Housing,43LVL5,Housing,4304,Consolidated Planning,100,424,Community Development Trust Fund (Sch. 8),RESSG,Civilian Resolution Authority Positions,2,,
43,Housing,43LVL5,Housing,4305,Rent Stabilization,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,1,,
43,Housing,43LVL5,Housing,4305,Rent Stabilization,100,41M,Systematic Code Enforcement Fee Fund (Sch. 42),POSSG,Civilian Regular Authority Positions,18.98,18.78,18.78
43,Housing,43LVL5,Housing,4305,Rent Stabilization,100,440,Rent Stabilization Trust Fund (Sch. 23),POSSG,Civilian Regular Authority Positions,71.02,71.22,71.22
43,Housing,43LVL5,Housing,4305,Rent Stabilization,100,440,Rent Stabilization Trust Fund (Sch. 23),RESSG,Civilian Resolution Authority Positions,2,,
43,Housing,43LVL5,Housing,4306,Multi-family Residential Code Enforcement,100,100,General Fund,POSAN,As Needed Positions,1,1,1
43,Housing,43LVL5,Housing,4306,Multi-family Residential Code Enforcement,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,2,,
43,Housing,43LVL5,Housing,4306,Multi-family Residential Code Enforcement,100,41M,Systematic Code Enforcement Fee Fund (Sch. 42),POSSG,Civilian Regular Authority Positions,192.7,174.7,174.7
43,Housing,43LVL5,Housing,4306,Multi-family Residential Code Enforcement,100,41M,Systematic Code Enforcement Fee Fund (Sch. 42),RESSG,Civilian Resolution Authority Positions,2,3,3
43,Housing,43LVL5,Housing,4306,Multi-family Residential Code Enforcement,100,561,HOME Investment Partnership Program Fund (Sch. 9),POSSG,Civilian Regular Authority Positions,1.3,1.3,1.3
43,Housing,43LVL5,Housing,4307,Code and Rent Compliance,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,3,,
43,Housing,43LVL5,Housing,4307,Code and Rent Compliance,100,41M,Systematic Code Enforcement Fee Fund (Sch. 42),POSSG,Civilian Regular Authority Positions,47.54,42.93,42.93
43,Housing,43LVL5,Housing,4307,Code and Rent Compliance,100,41M,Systematic Code Enforcement Fee Fund (Sch. 42),RESSG,Civilian Resolution Authority Positions,,1.5,1.5
43,Housing,43LVL5,Housing,4307,Code and Rent Compliance,100,440,Rent Stabilization Trust Fund (Sch. 23),POSSG,Civilian Regular Authority Positions,10.41,10.02,10.02
43,Housing,43LVL5,Housing,4307,Code and Rent Compliance,100,440,Rent Stabilization Trust Fund (Sch. 23),RESSG,Civilian Resolution Authority Positions,,1.5,1.5
43,Housing,43LVL5,Housing,4307,Code and Rent Compliance,100,56V,Foreclosure Registry Program Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,3.05,3.05,3.05
43,Housing,43LVL5,Housing,4307,Code and Rent Compliance,100,56V,Foreclosure Registry Program Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,5,3,3
43,Housing,43LVL5,Housing,4310,Commissions and Community Engagement,100,100,General Fund,POSSG,Civilian Regular Authority Positions,1,,0
43,Housing,43LVL5,Housing,4310,Commissions and Community Engagement,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,3.6,,
43,Housing,43LVL5,Housing,4310,Commissions and Community Engagement,100,424,Community Development Trust Fund (Sch. 8),RESSG,Civilian Resolution Authority Positions,0.3,,
43,Housing,43LVL5,Housing,4310,Commissions and Community Engagement,100,428,Community Service Block Grant Trust Fund (Sch. 13),RESSG,Civilian Resolution Authority Positions,0.1,,
43,Housing,43LVL5,Housing,4311,Program Operations,100,100,General Fund,POSAN,As Needed Positions,3,3,3
43,Housing,43LVL5,Housing,4311,Program Operations,100,100,General Fund,POSCOMM,Commissioner Positions,33,,0
43,Housing,43LVL5,Housing,4311,Program Operations,100,100,General Fund,POSSG,Civilian Regular Authority Positions,1.7,0.8,0.8
43,Housing,43LVL5,Housing,4311,Program Operations,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,4.65,2,3
43,Housing,43LVL5,Housing,4311,Program Operations,100,424,Community Development Trust Fund (Sch. 8),POSSG,Civilian Regular Authority Positions,5.35,1.7,1.7
43,Housing,43LVL5,Housing,4311,Program Operations,100,424,Community Development Trust Fund (Sch. 8),RESSG,Civilian Resolution Authority Positions,9,4.05,4.05
43,Housing,43LVL5,Housing,4311,Program Operations,100,428,Community Service Block Grant Trust Fund (Sch. 13),POSSG,Civilian Regular Authority Positions,2.45,,0
43,Housing,43LVL5,Housing,4311,Program Operations,100,428,Community Service Block Grant Trust Fund (Sch. 13),RESSG,Civilian Resolution Authority Positions,0.6,,0
43,Housing,43LVL5,Housing,4311,Program Operations,100,45C,Traffic Safety Education Program Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,3,,
43,Housing,43LVL5,Housing,4311,Program Operations,100,517,Federal Emergency Shelter Grant Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,0.75,0.9,0.9
43,Housing,43LVL5,Housing,4311,Program Operations,100,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),POSSG,Civilian Regular Authority Positions,0.5,0.5,0.5
43,Housing,43LVL5,Housing,4311,Program Operations,100,569,Housing Opportunities for Persons with AIDS Fund (Sch. 41),RESSG,Civilian Resolution Authority Positions,1,2.05,2.05
43,Housing,43LVL5,Housing,4312,Housing Strategies and Services,100,424,Community Development Trust Fund (Sch. 8),POSSG,Civilian Regular Authority Positions,7.47,7.47,7.47
43,Housing,43LVL5,Housing,4312,Housing Strategies and Services,100,424,Community Development Trust Fund (Sch. 8),RESSG,Civilian Resolution Authority Positions,6.6,4.52,4.52
43,Housing,43LVL5,Housing,4312,Housing Strategies and Services,100,44G,Affordable Housing Trust Fund (Sch. 6),POSSG,Civilian Regular Authority Positions,1.03,1.03,1.03
43,Housing,43LVL5,Housing,4312,Housing Strategies and Services,100,44G,Affordable Housing Trust Fund (Sch. 6),RESSG,Civilian Resolution Authority Positions,1,0.95,0.95
43,Housing,43LVL5,Housing,4312,Housing Strategies and Services,100,55J,Low and Moderate Income Housing Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,2.61,2.61,2.61
43,Housing,43LVL5,Housing,4312,Housing Strategies and Services,100,55J,Low and Moderate Income Housing Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,6,5.7,5.7
43,Housing,43LVL5,Housing,4312,Housing Strategies and Services,100,561,HOME Investment Partnership Program Fund (Sch. 9),RESSG,Civilian Resolution Authority Positions,,0.35,0.35
43,Housing,43LVL5,Housing,4312,Housing Strategies and Services,100,56V,Foreclosure Registry Program Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,1.26,1.26,1.26
43,Housing,43LVL5,Housing,4312,Housing Strategies and Services,100,56V,Foreclosure Registry Program Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,0.2,0.2,0.2
43,Housing,43LVL5,Housing,4312,Housing Strategies and Services,100,63C,Lead Grant 12 Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,,5.08,5.08
43,Housing,43LVL5,Housing,4312,Housing Strategies and Services,100,815,Municipal Housing Finance Fund (Sch. 48),POSSG,Civilian Regular Authority Positions,1.63,1.63,1.63
43,Housing,43LVL5,Housing,4312,Housing Strategies and Services,100,815,Municipal Housing Finance Fund (Sch. 48),RESSG,Civilian Resolution Authority Positions,0.2,0.2,0.2
43,Housing,43LVL5,Housing,4313,Accessible Housing Program,100,10D,Accessible Housing Fund (Sch. 38),POSSG,Civilian Regular Authority Positions,7,7,7
43,Housing,43LVL5,Housing,4313,Accessible Housing Program,100,10D,Accessible Housing Fund (Sch. 38),RESSG,Civilian Resolution Authority Positions,73,73,73
43,Housing,43LVL5,Housing,4349,Technology Support,100,100,General Fund,POSSG,Civilian Regular Authority Positions,0.45,0.45,0.45
43,Housing,43LVL5,Housing,4349,Technology Support,100,100,General Fund,RESSG,Civilian Resolution Authority Positions,0.31,0.31,0.307
43,Housing,43LVL5,Housing,4349,Technology Support,100,10D,Accessible Housing Fund (Sch. 38),POSSG,Civilian Regular Authority Positions,0.51,0.51,0.51
43,Housing,43LVL5,Housing,4349,Technology Support,100,10D,Accessible Housing Fund (Sch. 38),RESSG,Civilian Resolution Authority Positions,0.3,0.54,0.543
43,Housing,43LVL5,Housing,4349,Technology Support,100,240,Housing Production Revolving Fund (Sch. 29),POSSG,Civilian Regular Authority Positions,0.04,0.04,0.04
43,Housing,43LVL5,Housing,4349,Technology Support,100,240,Housing Production Revolving Fund (Sch. 29),RESSG,Civilian Resolution Authority Positions,0.03,0.03,0.028
43,Housing,43LVL5,Housing,4349,Technology Support,100,41M,Systematic Code Enforcement Fee Fund (Sch. 42),POSSG,Civilian Regular Authority Positions,7.66,7.01,7.01
43,Housing,43LVL5,Housing,4349,Technology Support,100,41M,Systematic Code Enforcement Fee Fund (Sch. 42),RESSG,Civilian Resolution Authority Positions,7.23,7.15,7.1515
