Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Fund Name,Account Code,Account Name,2019-20 Actuals,2020-21 Adopted Budget,2020-21 Estimates,2021-22 Proposed Budget,2021-22 Adopted
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4043,CONDITIONAL USE-ADMINISTRATION,0,30000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4046,SUBDIVISION MAPS FINAL,0,701000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4047,PLANNING AND LAND USE FEES,0,30000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4151,GRADING PLAN CHECKING,0,11000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4211,CITY PLAN CASE,0,180000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4226,OVER-UNDER DEPOSITS,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4227,LABORATORY TESTING FEES,0,100,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4229,SPECIAL EXCAVATION INSPECTION,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4230,PENDING LIEN REPORT FEES,0,450000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4231,MISCELLANEOUS IMPROVEMENT FEE,0,495000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4233,REVOCABLE PERMIT FEE,0,450000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4234,DEDICATION INVESTIG &PROCESSIN,0,1215000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4235,QUITCLAIM FOR EASEMENT,0,35000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4237,BLUEPRINTS PHOTOCOPY MIMEO ETC,0,480,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4238,PARCEL MAPS - TENT,0,521269,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4239,MISC-ENGR/ST LIGHTING,0,15000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4245,PRIVATE STREET MAPS,0,10000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4246,PARCEL MAPS FINAL,0,478208,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4248,SITE PLANS,0,90000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4250,SURVEY MONUMENT FEE SHARING,0,16000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4251,RELEASE OF AGREEMENTS FEE,0,10000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4286,TRENCH REPLACING,0,54000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4334,PROPERTY OWNERSHIP INFORMATION,0,360,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4342,PHOTO COPIES,0,12,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4345,COPIES OF MAP,0,240,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4350,SUBPOENA FEES,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4396,SEWER FACILITY CHARGE,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4595,SERVICE TO AIRPORTS,0,629965,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4660,CONSTRUCTION TRAFFIC MGMT FEE,0,215501,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4673,EXPEDITED PERMIT FEE,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4931,LEASE & RENTAL OF CITY PROPERTIES,0,12,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,4934,LEASES & RENTALS-OTHER,0,3600,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,5161,REIMBURSEMENT OF EXPENDITURES,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,5168,REIMB OF PRIOR YEAR SALARY,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,1100,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,1827565,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,5331,REIMB OF RELATED COST-PR YR,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,5342,ST LIGHTING ASSESS REL COST,0,68674,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,46560,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7804,Development Services and Permits,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,4237,BLUEPRINTS PHOTOCOPY MIMEO ETC,0,680,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,4250,SURVEY MONUMENT FEE SHARING,0,23000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,4334,PROPERTY OWNERSHIP INFORMATION,0,510,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,4342,PHOTO COPIES,0,17,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,4345,COPIES OF MAP,0,340,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,4350,SUBPOENA FEES,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,4660,CONSTRUCTION TRAFFIC MGMT FEE,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,4931,LEASE & RENTAL OF CITY PROPERTIES,0,17,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,4934,LEASES & RENTALS-OTHER,0,5100,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,5168,REIMB OF PRIOR YEAR SALARY,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,2200,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,402851,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,5311,REIMB-METRO RAIL PROJECT,0,2689457,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,22287,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,5340,PROP C ANTIGRIDLOCK REL COST,0,703720,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,1913738,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,5352,STREET DAMAGE FEE REL COST,0,548557,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,1971426,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,5373,MEASURE M REL COST,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7805,Mobility,100,General Fund,5427,REIMB FROM GRANTS,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,4237,BLUEPRINTS PHOTOCOPY MIMEO ETC,0,760,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,4250,SURVEY MONUMENT FEE SHARING,0,26000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,4334,PROPERTY OWNERSHIP INFORMATION,0,570,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,4342,PHOTO COPIES,0,19,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,4345,COPIES OF MAP,0,380,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,4350,SUBPOENA FEES,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,4931,LEASE & RENTAL OF CITY PROPERTIES,0,19,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,4934,LEASES & RENTALS-OTHER,0,5700,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,5168,REIMB OF PRIOR YEAR SALARY,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,700,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,5301,REIMB FROM OTHER FUNDS,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,5317,SEISMIC BOND FUND,0,600000,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,5322,PROPOSITION K FUNDS,0,2337189,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,174161,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,5336,MOBILE SRC AIR POLLUT REL COST,0,67339,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,5338,STORMWTR POLLU ABATE REL COST,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,5339,TELECOM LIQ DAMAGES REL COST,0,63402,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,5342,ST LIGHTING ASSESS REL COST,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,784183,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,5363,RELATED COST - ARRA,0,1192760,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7807,Public Buildings and Open Spaces,100,General Fund,5364,RELATED COST ARRA - PRIOR YEAR,0,960887,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,General Fund,4237,BLUEPRINTS PHOTOCOPY MIMEO ETC,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,General Fund,4334,PROPERTY OWNERSHIP INFORMATION,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,General Fund,4342,PHOTO COPIES,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,General Fund,4345,COPIES OF MAP,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,General Fund,4931,LEASE & RENTAL OF CITY PROPERTIES,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,General Fund,4934,LEASES & RENTALS-OTHER,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,General Fund,5188,MISCELLANEOUS REVENUE-OTHERS,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,General Fund,5337,PROP A LOCAL TRANSIT REL COST,0,115015,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,General Fund,5361,RELATED COST REIMB-OTHERS,0,927571,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,General Fund,5367,MEASURE R TRAFFIC RELIEF OH REIMB,0,220961,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7812,Sidewalks and Complete Streets,100,General Fund,5373,MEASURE M REL COST,0,1233068,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7850,General Administration and Support,100,General Fund,5328,SEWER CONS & MAIN RELATED COST,0,2511654,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7850,General Administration and Support,100,General Fund,5347,SPL GAS TX REIMB FD REL COST,0,66699,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7899,Bureau of Engineering - Default Program,100,General Fund,3225,BUILDING PERMITS- REGULAR,0,,1621000,1528634,1553788
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7899,Bureau of Engineering - Default Program,100,General Fund,3230,SEWER PERMITS,0,,10000,10000,10000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7899,Bureau of Engineering - Default Program,100,General Fund,3241,A PERMITS,0,,735000,675000,675000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7899,Bureau of Engineering - Default Program,100,General Fund,3242,B PERMITS,0,,4000000,3760705,3856933
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7899,Bureau of Engineering - Default Program,100,General Fund,3243,E PERMITS,0,,105000,90000,90000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7899,Bureau of Engineering - Default Program,100,General Fund,3244,U PERMITS,0,,3894999,3185141,3234789
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7899,Bureau of Engineering - Default Program,100,General Fund,3246,BUILDING MATERIAL PERMITS,0,,0,2000,2000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7899,Bureau of Engineering - Default Program,100,General Fund,3251,OVERLOAD PERMITS,0,,45000,36000,36000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7899,Bureau of Engineering - Default Program,100,General Fund,3252,LATERAL SUPPORT SHORING FEE,0,,1459000,1459000,1459000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7899,Bureau of Engineering - Default Program,100,General Fund,3283,MAINTENANCE HOLE PERMITS,0,,17000,15000,15000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7899,Bureau of Engineering - Default Program,100,General Fund,4041,ZONE CHANGES,0,,350000,210000,210000
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7899,Bureau of Engineering - Default Program,100,General Fund,4042,SUBDIVISIONS,0,,360000,753583,780375
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7899,Bureau of Engineering - Default Program,100,General Fund,4043,CONDITIONAL USE-ADMINISTRATION,0,,0,,0
78,Bureau of Engineering,78LVL5,Bureau of Engineering,7899,Bureau of Engineering - Default Program,100,General Fund,4046,SUBDIVISION MAPS FINAL,0,,450000,492835,492835
