Dept Code,Dept Name,Org Level 5 Code,Org Level 5 Name,Prog Code,Prog Name,Fund Code,Fund Name,Source Fund Code,Source Fund Name,Account Code,Account Name,2019-20 Actuals,2020-21 Adopted Budget,2020-21 Estimates,2021-22 Proposed Budget,2021-22 Adopted
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,General Fund,424,Community Development Trust Fund (Sch. 8),003310,Transportation,,2493,,2493,2493
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,General Fund,424,Community Development Trust Fund (Sch. 8),006010,Office and Administrative ,32757,41922,33000,41922,41922
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,General Fund,424,Community Development Trust Fund (Sch. 8),006020,Operating Supplies ,502,643,1000,643,643
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,General Fund,424,Community Development Trust Fund (Sch. 8),006030,Leasing,63619,81420,64000,81420,81420
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,General Fund,579,Sidewalk and Park Vending Trust Fund (Sch. 29),001010,Salaries General,202967,,203000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,General Fund,57D,CRA Non-Housing Bond Proceeds Fund (Sch. 29),001010,Salaries General,249289,409984,249000,353716,353716
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,General Fund,57D,CRA Non-Housing Bond Proceeds Fund (Sch. 29),001070,"Salaries, As-Needed",5708,10000,6000,10000,10000
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,General Fund,57D,CRA Non-Housing Bond Proceeds Fund (Sch. 29),006030,Leasing,19720,34546,20000,34546,34546
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,General Fund,60N,Transit Oriented Development (TOD) Planning Grant (Sch. 29),001010,Salaries General,32990,,33000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2205,Economic Development,100,General Fund,62L,Economic Development Trust Fund (Sch. 29),001010,Salaries General,,,,70727,70727
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,100,General Fund,001010,Salaries General,99171,371641,99000,366010,366010
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,100,General Fund,001070,"Salaries, As-Needed",,,,15000,15000
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,100,General Fund,003040,Contractual Services,29609,494249,494000,482957,482957
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,100,General Fund,003340,Water and Electricity,,,,5000,5000
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,100,General Fund,006010,Office and Administrative ,,,,2000,2000
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,100,General Fund,006020,Operating Supplies ,,,,7000,7000
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,100,General Fund,006030,Leasing,8182,,8000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,424,Community Development Trust Fund (Sch. 8),001010,Salaries General,21958,,22000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,551,General Fund- Various Programs Fund (Sch. 29),001010,Salaries General,85719,,86000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,551,General Fund- Various Programs Fund (Sch. 29),001090,Overtime General,12174,,12000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,551,General Fund- Various Programs Fund (Sch. 29),006030,Leasing,9185,,9000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,56E,LA County Youth Job Program Fund (Sch. 29),001010,Salaries General,141758,152850,142000,163250,163250
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,56E,LA County Youth Job Program Fund (Sch. 29),001070,"Salaries, As-Needed",35678,56863,36000,56863,56863
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,56E,LA County Youth Job Program Fund (Sch. 29),001090,Overtime General,1909,2143,2000,2143,2143
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,56E,LA County Youth Job Program Fund (Sch. 29),002120,Printing and Binding,737,827,1000,827,827
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,56E,LA County Youth Job Program Fund (Sch. 29),003040,Contractual Services,6527,7324,7000,7324,7324
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,56E,LA County Youth Job Program Fund (Sch. 29),006010,Office and Administrative ,1509,1694,2000,1694,1694
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,56E,LA County Youth Job Program Fund (Sch. 29),006020,Operating Supplies ,7113,7981,7000,7981,7981
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,56E,LA County Youth Job Program Fund (Sch. 29),006030,Leasing,22917,25714,23000,25714,25714
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,56L,SYEP - Various Sources Fund (Sch. 29),002120,Printing and Binding,5854,,6000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,56L,SYEP - Various Sources Fund (Sch. 29),003040,Contractual Services,2555,,,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,56L,SYEP - Various Sources Fund (Sch. 29),006010,Office and Administrative ,28315,,28000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,56L,SYEP - Various Sources Fund (Sch. 29),006030,Leasing,14139,,14000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,57C,LA Regional Initiative for Social Enterprise (Sch. 29),001010,Salaries General,555,,1000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,57D,CRA Non-Housing Bond Proceeds Fund (Sch. 29),006030,Leasing,539,944,,944,944
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),001010,Salaries General,1953896,1977160,1954000,2103537,2103537
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),001090,Overtime General,11608,16537,12000,16537,16537
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),002120,Printing and Binding,1674,2385,2000,2385,2385
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),002130,Travel,8744,581,9000,581,581
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),003040,Contractual Services,23110,167447,167000,167447,167447
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),006010,Office and Administrative ,28494,24948,28000,24948,24948
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),006020,Operating Supplies ,42557,100572,43000,100572,100572
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,57W,Workforce Innovation and Opportunity Act Fund (Sch. 22),006030,Leasing,231163,187372,231000,187372,187372
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,59Q,LA County WIOA Fund (Sch. 29),003040,Contractual Services,7291,,,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,59R,DOL Youth Reentry Grant Fund (Sch. 29),001070,"Salaries, As-Needed",92887,,93000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,59X,LA County Juvenile Justice Crime Prevention Act (Sch. 29),001010,Salaries General,22607,,23000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,62E,Mayor's Fund for Los Angeles Fund (Sch. 29),001010,Salaries General,2009,,2000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2207,Youth Workforce Development,100,General Fund,62H,LA County Systems Involved Youth Fund (Sch. 29),001010,Salaries General,60738,,61000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,General Fund,100,General Fund,001010,Salaries General,146767,198688,147000,121845,121845
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,General Fund,100,General Fund,006030,Leasing,6144,2716,6000,2716,2716
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,General Fund,10B,Gang Injunction Curfew Settlement (Sch. 29),003040,Contractual Services,24843,,,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,General Fund,424,Community Development Trust Fund (Sch. 8),001010,Salaries General,103536,101439,104000,66447,66447
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,General Fund,424,Community Development Trust Fund (Sch. 8),001070,"Salaries, As-Needed",1088,1392,1000,1392,1392
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,General Fund,424,Community Development Trust Fund (Sch. 8),003040,Contractual Services,5395,15283,15000,15283,15283
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,General Fund,424,Community Development Trust Fund (Sch. 8),006010,Office and Administrative ,5469,7000,5000,7000,7000
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,General Fund,424,Community Development Trust Fund (Sch. 8),006030,Leasing,22996,29430,23000,29430,29430
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,General Fund,45D,High Risk/High Need Services Program Fund (Sch. 29),001010,Salaries General,1009,,1000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,General Fund,54N,California Disability Employment Project Fund (Sch. 29),001010,Salaries General,969,,1000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,General Fund,551,General Fund- Various Programs Fund (Sch. 29),001010,Salaries General,55170,,55000,,
22,Economic and Workforce Development,22LVL5,Economic and Workforce Development,2249,Technology Support,100,General Fund,551,General Fund- Various Programs Fund (Sch. 29),006030,Leasing,44965,,45000,,
